3330;nutritional;11
3331;oak;3
3332;object;6
3333;objectify;9
3334;objection;9
3335;objective;9
3336;objectively;11
3337;obligated;9
3338;obligation;10
3339;observable;10
3340;observant;9
3341;observantly;11
3342;observe;7
3343;observer;8
3344;obstacle;8
3345;obstruct;8
3346;obtain;6
3347;obvious;7
3348;obviously;9
3349;occasion;8
3350;occasional;10
3351;occasionally;12
3352;occupant;8
3353;occupation;10
3354;occupational;12
3355;occupied;8
3356;occupy;6
3357;occur;5
3358;occurrence;10
3359;October;7
3360;of;2
3361;offer;5
3362;offering;8
3363;office;6
3364;officer;7
3365;official;8
3366;often;5
3367;oh;2
3368;oil;3
3369;old;3
3370;olden;5
3371;olive;5
3372;Oliver;6
3373;omission;8
3374;omit;4
3375;on;2
3376;once;4
3377;one;3
3378;oneself;7
3379;ongoing;7
3380;online;6
3381;only;4
3382;onto;4
3383;open;4
3384;opener;6
3385;opening;7
3386;openly;6
3387;openness;8
3388;opera;5
3389;operate;7
3390;operating;9
3391;operation;9
3392;operational;11
3393;operative;9
3394;operator;8
3395;opinion;7
3396;opponent;8
3397;opportune;9
3398;opportunity;11
3399;opposability;12
3400;opposite;8
3401;opposition;10
3402;optic;5
3403;optimism;8
3404;optimist;8
3405;optimistic;10
3406;optimistically;14
3407;option;6
3408;optional;8
3409;optionally;10
3410;or;2
3411;oral;4
3412;orchard;7
3413;orchestra;9
3414;order;5
3415;ordered;7
3416;orderly;7
3417;ordinarily;10
3418;organic;7
3419;organizable;11
3420;organization;12
3421;organizational;14
3422;organize;8
3423;organized;9
3424;organizer;9
3425;orientation;11
3426;origin;6
3427;original;8
3428;originality;11
3429;originally;10
3430;originate;9
3431;originator;10
3432;Oscan;5
3433;other;5
3434;otherwise;9
3435;otto;4
3436;our;3
3437;ours;4
3438;ourselves;9
3439;out;3
3440;outbreak;8
3441;outcome;7
3442;outdated;8
3443;outdoor;7
3444;outfitter;9
3445;outgoing;8
3446;outlay;6
3447;outline;7
3448;outpace;7
3449;output;6
3450;outreach;8
3451;outside;7
3452;outstanding;11
3453;ovation;7
3454;oven;4
3455;over;4
3456;overall;7
3457;overbook;8
3458;overcome;8
3459;overdue;7
3460;overhead;8
3461;overheat;8
3462;overlap;7
3463;overly;6
3464;overpower;9
3465;overrule;8
3466;oversea;7
3467;oversee;7
3468;oversight;9
3469;oversized;9
3470;overstaff;9
3471;overstate;9
3472;overtime;8
3473;overview;8
3474;overwhelm;9
3475;overwhelming;12
3476;overwork;8
3477;owe;3
3478;owing;5
3479;own;3
3480;owned;5
3481;owner;5
3482;ownership;9
3483;Oxford;6
3484;pacific;7
3485;package;7
3486;packet;6
3487;packing;7
3488;page;4
3489;paging;6
3490;paid;4
3491;paint;5
3492;painted;7
3493;painter;7
3494;painting;8
3495;palm;4
3496;palmer;6
3497;pamphlet;8
3498;panel;5
3499;panelist;8
3500;pang;4
3501;paper;5
3502;parachute;9
3503;paradise;8
3504;paragraph;9
3505;parent;6
3506;paris;5
3507;park;4
3508;parking;7
3509;parkway;7
3510;parliament;10
3511;part;4
3512;parted;6
3513;partial;7
3514;partially;9
3515;participant;11
3516;participate;11
3517;participation;13
3518;particle;8
3519;particular;10
3520;particularly;12
3521;parting;7
3522;partly;6
3523;partner;7
3524;partnership;11
3525;parturient;10
3526;party;5
3527;pass;4
3528;passe;5
3529;passed;6
3530;passenger;9
3531;passport;8
3532;password;8
3533;past;4
3534;pastry;6
3535;pate;4
3536;patent;6
3537;path;4
3538;patient;7
3539;patron;6
3540;patronize;9
3541;pattern;7
3542;paul;4
3543;pay;3
3544;payable;7
3545;paycheck;8
3546;payday;6
3547;paying;6
3548;payment;7
3549;payroll;7
3550;peak;4
3551;peaked;6
3552;peanut;6
3553;pear;4
3554;pecan;5
3555;peck;4
3556;pedrail;7
3557;peeling;7
3558;peer;4
3559;pen;3
3560;pending;7
3561;peninsula;9
3562;pennsylvania;12
3563;pentecost;9
3564;people;6
3565;per;3
3566;perceive;8
3567;percent;7
3568;percentage;10
3569;perception;10
3570;pere;4
3571;perfect;7
3572;perfection;10
3573;perfectly;9
3574;perform;7
3575;performable;11
3576;performance;11
3577;performer;9
3578;performing;10
3579;perhaps;7
3580;period;6
3581;periodic;8
3582;periodical;10
3583;periodically;12
3584;perishable;10
3585;perished;8
3586;permanent;9
3587;permanently;11
3588;permissible;11
3589;permission;10
3590;permissive;10
3591;permit;6
3592;perry;5
3593;persist;7
3594;persistence;11
3595;persistent;10
3596;person;6
3597;personal;8
3598;personalization;15
3599;personalize;11
3600;personally;10
3601;personnel;9
3602;perspective;11
3603;persuadable;11
3604;persuade;8
3605;persuasion;10
3606;persuasive;10
3607;persuasively;12
3608;persuasiveness;14
3609;PERT;4
3610;pertain;7
3611;pesticide;9
3612;pet;3
3613;peter;5
3614;petition;8
3615;petrol;6
3616;petroleum;9
3617;PHA;3
3618;pharmaceutical;14
3619;pharmacy;8
3620;phase;5
3621;phenomenal;10
3622;phillips curve;14
3623;phone;5
3624;photo;5
3625;photocopier;11
3626;photocopy;9
3627;photoelectric;13
3628;photograph;10
3629;photographer;12
3630;photographic;12
3631;photography;11
3632;phrase;6
3633;physical;8
3634;physician;9
3635;pianist;7
3636;piccalilli;10
3637;pick;4
3638;picked;6
3639;picnic;6
3640;picture;7
3641;piece;5
3642;pillar;6
3643;pine;4
3644;pioneer;7
3645;pipe;4
3646;pipeline;8
3647;pitch;5
3648;pizza;5
3649;place;5
3650;placement;9
3651;placing;7
3652;plan;4
3653;plane;5
3654;planetarium;11
3655;planned;7
3656;planner;7
3657;planning;8
3658;plant;5
3659;plastic;7
3660;platinum;8
3661;play;4
3662;player;6
3663;plaza;5
3664;plead;5
3665;pleasant;8
3666;please;6
3667;pleased;7
3668;pleasing;8
3669;pleasurable;11
3670;pleasure;8
3671;pledge;6
3672;plentiful;9
3673;plenty;6
3674;plot;4
3675;plumbing;8
3676;plunge;6
3677;plus;4
3678;point;5
3679;pointedly;9
3680;poise;5
3681;poland;6
3682;policy;6
3683;politely;8
3684;political;9
3685;politician;10
3686;politicize;10
3687;poll;4
3688;pollen;6
3689;polling;7
3690;pollutant;9
3691;pollute;7
3692;pollution;9
3693;pool;4
3694;poor;4
3695;popular;7
3696;popularity;10
3697;population;10
3698;port;4
3699;portable;8
3700;portage;7
3701;portal;6
3702;portion;7
3703;portrait;8
3704;pose;4
3705;position;8
3706;positive;8
3707;positively;10
3708;positivity;10
3709;possess;7
3710;possessed;9
3711;possibility;11
3712;possible;8
3713;possibly;8
3714;post;4
3715;postage;7
3716;posted;6
3717;posting;7
3718;postpone;8
3719;potential;9
3720;potentially;11
3721;poultry;7
3722;pound;5
3723;pour;4
3724;power;5
3725;powered;7
3726;powerful;8
3727;powerfully;10
3728;practical;9
3729;practice;8
3730;practiced;9
3731;practitioner;12
3732;prague;6
3733;praisable;9
3734;praise;6
3735;precaution;10
3736;precious;8
3737;precise;7
3738;precisely;9
3739;preciseness;11
3740;precision;9
3741;precook;7
3742;predict;7
3743;predictable;11
3744;predictably;11
3745;prediction;10
3746;predominant;11
3747;predominate;11
3748;preexist;8
3749;prefer;6
3750;preferably;10
3751;preference;10
3752;preferential;12
3753;preliminary;11
3754;premature;9
3755;premise;7
3756;preparation;11
3757;preparatory;11
3758;prepare;7
3759;prepared;8
3760;preparedness;12
3761;prerequisite;12
3762;prescription;12
3763;presence;8
3764;present;7
3765;presentable;11
3766;presentation;12
3767;presenter;9
3768;presently;9
3769;preservable;11
3770;preservation;12
3771;preservationist;15
3772;preserve;8
3773;president;9
3774;press;5
3775;pressed;7
3776;pressure;8
3777;prestigious;11
3778;presumably;10
3779;pretend;7
3780;prevail;7
3781;prevalent;9
3782;prevent;7
3783;preventable;11
3784;prevention;10
3785;preventive;10
3786;preview;7
3787;previous;8
3788;previously;10
3789;price;5
3790;priced;6
3791;pride;5
3792;primarily;9
3793;primary;7
3794;prime;5
3795;prin;4
3796;principal;9
3797;print;5
3798;printed;7
3799;printer;7
3800;printing;8
3801;prior;5
3802;priority;8
3803;private;7
3804;privatization;13
3805;privilege;9
3806;prize;5
3807;pro;3
3808;probability;11
3809;probable;8
3810;probably;8
3811;probationary;12
3812;problem;7
3813;procedure;9
3814;proceed;7
3815;proceeding;10
3816;proceeds;8
3817;process;7
3818;processor;9
3819;procurement;11
3820;produce;7
3821;producer;8
3822;producing;9
3823;product;7
3824;production;10
3825;productive;10
3826;productiveness;14
3827;productivity;12
3828;profession;10
3829;professional;12
3830;professionalism;15
3831;professionally;14
3832;professor;9
3833;proficient;10
3834;profile;7
3835;profit;6
3836;profitability;13
3837;profitable;10
3838;profiteering;12
3839;profoundly;10
3840;program;7
3841;progress;8
3842;progression;11
3843;prohibit;8
3844;project;7
3845;projection;10
3846;prolong;7
3847;prolonged;9
3848;prominent;9
3849;promise;7
3850;promising;9
3851;promissory;10
3852;promote;7
3853;promotion;9
3854;promotional;11
3855;prompt;6
3856;prompter;8
3857;prompting;9
3858;promptly;8
3859;prone;5
3860;proof;5
3861;proofread;9
3862;proofreader;11
3863;proper;6
3864;properly;8
3865;property;8
3866;proponent;9
3867;proportion;10
3868;proportionate;13
3869;proposal;8
3870;propose;7
3871;prospect;8
3872;prospective;11
3873;prosperity;10
3874;prosperous;10
3875;prosperously;12
3876;protect;7
3877;protected;9
3878;protective;10
3879;prototype;9
3880;proud;5
3881;prove;5
3882;proven;6
3883;provide;7
3884;provided;8
3885;provider;8
3886;providing;9
3887;province;8
3888;provision;9
3889;provisionally;13
3890;proximity;9
3891;public;6
3892;publication;11
3893;publicity;9
3894;publicize;9
3895;publish;7
3896;publisher;9
3897;publishing;10
3898;Puget Sound;11
3899;puma;4
3900;punctual;8
3901;punctually;10
3902;purchasable;11
3903;purchase;8
3904;purchaser;9
3905;purification;12
3906;purple;6
3907;purpose;7
3908;purposeful;10
3909;purposeless;11
3910;purposely;9
3911;pursuance;9
3912;pursue;6
3913;put;3
3914;qualificatory;13
3915;qualified;9
3916;qualifier;9
3917;qualify;7
3918;qualifying;10
3919;quality;7
3920;quantity;8
3921;quarter;7
3922;quarterly;9
3923;Queens;6
3924;question;8
3925;questionnaire;13
3926;qui vive;8
3927;quick;5
3928;quickeared;10
3929;quickly;7
3930;quickness;9
3931;quiet;5
3932;quieter;7
3933;quietly;7
3934;quite;5
3935;quota;5
3936;quote;5
3937;race;4
3938;radiant;7
3939;radiation;9
3940;radically;9
3941;radio;5
3942;radiology;9
3943;radius;6
3944;railway;7
3945;rain;4
3946;rainfall;8
3947;rainy;5
3948;raise;5
3949;raised;6
3950;ramose;6
3951;range;5
3952;rank;4
3953;rapid;5
3954;rapidity;8
3955;rapidly;7
3956;rapidness;9
3957;rare;4
3958;rarely;6
3959;rate;4
3960;rather;6
3961;rating;6
3962;rationale;9
3963;ravage;6
3964;raw;3
3965;Ray;3
3966;reach;5
3967;reached;7
3968;react;5
3969;reaction;8
3970;read;4
3971;reader;6
3972;readership;10
3973;readily;7
3974;readiness;9
3975;reading;7
3976;ready;5
3977;real;4
3978;realistic;9
3979;realistically;13
3980;realize;7
3981;really;6
3982;reappear;8
3983;rear;4
3984;rearrange;9
3985;reason;6
3986;reasonable;10
3987;reasonably;10
3988;reasoned;8
3989;reasoning;9
3990;reassurance;11
3991;rebate;6
3992;rebuild;7
3993;recalcitrance;13
3994;recall;6
3995;receipt;7
3996;receive;7
3997;received;8
3998;receiving;9
3999;recent;6
4000;recently;8
4001;reception;9
4002;receptionist;12
4003;recession;9
4004;recharge;8
4005;recipe;6
4006;recipient;9
4007;recital;7
4008;recognition;11
4009;recognizability;15
4010;recognizable;12
4011;recognize;9
4012;recommend;9
4013;recommendable;13
4014;recommendation;14
4015;reconfigure;11
4016;reconfirm;9
4017;reconnaissance;14
4018;reconstruction;14
4019;record;6
4020;recording;9
4021;recover;7
4022;recovered;9
4023;recovery;8
4024;recreation;10
4025;recreational;12
4026;recruit;7
4027;recruitment;11
4028;recurrent;9
4029;recurring;9
4030;recycling;9
4031;red;3
4032;redd;4
4033;redecorate;10
4034;reduce;6
4035;reduced;7
4036;reducing;8
4037;reduction;9
4038;redundant;9
4039;reecho;6
4040;reed;4
4041;reelection;10
4042;refer;5
4043;reference;9
4044;referendum;10
4045;referral;8
4046;refinance;9
4047;refinery;8
4048;reflect;7
4049;reflection;10
4050;reflective;10
4051;reform;6
4052;reformatory;11
4053;reformed;8
4054;reformer;8
4055;refrain;7
4056;refreshment;11
4057;refrigerator;12
4058;refund;6
4059;refurbish;9
4060;refusable;9
4061;refuse;6
4062;regain;6
4063;regard;6
4064;regarding;9
4065;regardless;10
4066;region;6
4067;regional;8
4068;register;8
4069;registered;10
4070;registration;12
4071;registry;8
4072;regret;6
4073;regretful;9
4074;regretfully;11
4075;regular;7
4076;regularity;10
4077;regularly;9
4078;regulate;8
4079;regulation;10
4080;regulator;9
4081;reillusion;10
4082;reimburse;9
4083;reimbursement;13
4084;rein;4
4085;reinvest;8
4086;reject;6
4087;rejection;9
4088;relate;6
4089;related;7
4090;relation;8
4091;relationship;12
4092;relative;8
4093;relatively;10
4094;relaxation;10
4095;release;7
4096;relevance;9
4097;relevant;8
4098;relevantly;10
4099;reliability;11
4100;reliable;8
4101;reliably;8
4102;reliance;8
4103;reliant;7
4104;relief;6
4105;relieve;7
4106;relocatable;11
4107;relocate;8
4108;relocation;10
4109;reluctant;9
4110;rely;4
4111;remain;6
4112;remainder;9
4113;remark;6
4114;remarkable;10
4115;remarkably;10
4116;remember;8
4117;remind;6
4118;reminder;8
4119;reminiscent;11
4120;remodel;7
4121;remotely;8
4122;removability;12
4123;removable;9
4124;removal;7
4125;remove;6
4126;removed;7
4127;remover;7
4128;renegotiate;11
4129;renew;5
4130;renewable;9
4131;renewal;7
4132;renovate;8
4133;renovation;10
4134;renowned;8
4135;rent;4
4136;rental;6
4137;rented;6
4138;rents;5
4139;reopen;6
4140;reorganization;14
4141;reorganize;10
4142;repair;6
4143;repave;6
4144;repayment;9
4145;repeat;6
4146;repeated;8
4147;repeatedly;10
4148;repeater;8
4149;repeating;9
4150;repetition;10
4151;repetitious;11
4152;repetitive;10
4153;replace;7
4154;replacement;11
4155;replenishment;13
4156;reply;5
4157;report;6
4158;reportedly;10
4159;reporter;8
4160;represent;9
4161;representational;16
4162;representative;14
4163;reprint;7
4164;reproduce;9
4165;reproducible;12
4166;republic;8
4167;reputation;10
4168;request;7
4169;require;7
4170;required;8
4171;requirement;11
4172;requisite;9
4173;requisition;11
4174;reschedule;10
4175;research;8
4176;researcher;10
4177;resemble;8
4178;reservation;11
4179;reserve;7
4180;reserved;8
4181;reservedly;10
4182;reservoir;9
4183;reside;6
4184;residence;9
4185;resident;8
4186;residential;11
4187;resign;6
4188;resigned;8
4189;resist;6
4190;resistance;10
4191;resistant;9
4192;resolvability;13
4193;resolve;7
4194;resolved;8
4195;resort;6
4196;resource;8
4197;respect;7
4198;respectable;11
4199;respected;9
4200;respectfully;12
4201;respecting;10
4202;respective;10
4203;respectively;12
4204;respond;7
4205;response;8
4206;responsibility;14
4207;responsible;11
4208;responsibly;11
4209;responsive;10
4210;responsively;12
4211;rest;4
4212;restart;7
4213;restaurant;10
4214;restfully;9
4215;restock;7
4216;restoration;11
4217;restore;7
4218;restrained;10
4219;restrict;8
4220;restricted;10
4221;restriction;11
4222;restrictive;11
4223;restrictively;13
4224;restructure;11
4225;result;6
4226;resume;6
4227;retail;6
4228;retailer;8
4229;retain;6
4230;retention;9
4231;retire;6
4232;retired;7
4233;retirement;10
4234;retiring;8
4235;retreat;7
4236;retrieve;8
4237;retrofit;8
4238;return;6
4239;returned;8
4240;reused;6
4241;reveal;6
4242;revenue;7
4243;revers;6
4244;reversed;8
4245;review;6
4246;reviewer;8
4247;revisal;7
4248;revise;6
4249;revision;8
4250;revisit;7
4251;revoke;6
4252;revolutionary;13
4253;revolve;7
4254;reward;6
4255;rewarding;9
4256;rewind;6
4257;Reye('s) syndrome;17
4258;rezone;6
4259;Rhenish;7
4260;rice;4
4261;rich;4
4262;richly;6
4263;Richmond;8
4264;ride;4
4265;ridge;5
4266;right;5
4267;rightly;7
4268;rights;6
4269;rigid;5
4270;rigor;5
4271;rigorous;8
4272;rigorously;10
4273;Rio;3
4274;rise;4
4275;risen;5
4276;rising;6
4277;risk;4
4278;Rita;4
4279;rival;5
4280;river;5
4281;riverfront;10
4282;Riviera;7
4283;Riyadh;6
4284;road;4
4285;Rob;3
4286;Robert;6
4287;Robin;5
4288;Robinson;8
4289;rock;4
4290;Roger;5
4291;Roland;6
4292;role;4
4293;Rome;4
4294;room;4
4295;rose;4
4296;roseleaf;8
4297;Rosie;5
4298;Ross;4
4299;rot;3
4300;rotatable;9
4301;rotate;6
4302;rotation;8
4303;rotifer;7
4304;roughly;7
4305;round;5
4306;roundup;7
4307;route;5
4308;routine;7
4309;row;3
4310;rowing;6
4311;royal;5
4312;rubber;6
4313;Rudy;4
4314;ruin;4
4315;rule;4
4316;Rumania;7
4317;run;3
4318;running;7
4319;runway;6
4320;rural;5
4321;rush;4
4322;safe;4
4323;safely;6
4324;safety;6
4325;said;4
4326;saith;5
4327;salad;5
4328;salary;6
4329;sale;4
4330;salespeople;11
4331;salesperson;11
4332;salon;5
4333;salter;6
4334;Salvador;8
4335;same;4
4336;sample;6
4337;Samuel;6
4338;sand;4
4339;sanded;6
4340;Sandra;6
4341;sandwich;8
4342;Sanforize;9
4343;Santeria;8
4344;SantoDomingo;12
4345;sarah;5
4346;SAT;3
4347;satiable;8
4348;satisfaction;12
4349;satisfactorily;14
4350;satisfactory;12
4351;satisfied;9
4352;satisfy;7
4353;satisfying;10
4354;saturated;9
4355;Saturday;8
4356;save;4
4357;saving;6
4358;say;3
4359;scan;4
4360;scarcely;8
4361;scene;5
4362;scenery;7
4363;scenic;6
4364;schedule;8
4365;scheme;6
4366;Schmidt;7
4367;school;6
4368;schoolchildren;14
4369;science;7
4370;scientist;9
4371;Scott;5
4372;scramble;8
4373;screen;6
4374;screening;9
4375;screenings;10
4376;sculpture;9
4377;sea;3
4378;seafood;7
4379;sealed;6
4380;seamark;7
4381;search;6
4382;searching;9
4383;season;6
4384;seasonable;10
4385;seasonal;8
4386;seat;4
4387;seating;7
4388;Seattle;7
4389;Sebastian;9
4390;secluded;8
4391;second;6
4392;secondary;9
4393;secretary;9
4394;section;7
4395;sector;6
4396;securable;9
4397;secure;6
4398;securely;8
4399;security;8
4400;sedan;5
4401;see;3
4402;seeing;6
4403;seek;4
4404;seeker;6
4405;seem;4
4406;seeming;7
4407;seemingly;9
4408;seen;4
4409;seidel;6
4410;seldom;6
4411;select;6
4412;selected;8
4413;selection;9
4414;selective;9
4415;self;4
4416;sell;4
4417;seller;6
4418;selling;7
4419;semanteme;9
4420;seminar;7
4421;senator;7
4422;send;4
4423;sender;6
4424;Seneca;6
4425;senior;6
4426;sensate;7
4427;sense;5
4428;sensibly;8
4429;sensitive;9
4430;sensitively;11
4431;sensitiveness;13
4432;sensitivity;11
4433;sent;4
4434;Seoul;5
4435;separate;8
4436;separately;10
4437;separation;10
4438;September;9
4439;sequel;6
4440;sequence;8
4441;serenely;8
4442;serial;6
4443;series;6
4444;serious;7
4445;serrate;7
4446;serrated;8
4447;serve;5
4448;server;6
4449;service;7
4450;serviceable;11
4451;serving;7
4452;session;7
4453;set;3
4454;setback;7
4455;setting;7
4456;settle;6
4457;settlement;10
4458;settling;8
4459;seven;5
4460;sever;5
4461;several;7
4462;severe;6
4463;severely;8
4464;severeness;10
4465;severity;8
4466;sewing;6
4467;shadow;6
4468;shady;5
4469;shampoo;7
4470;Shanghai;8
4471;shant;5
4472;shape;5
4473;shaped;6
4474;shapely;7
4475;shard;5
4476;share;5
4477;shareholder;11
4478;sharp;5
4479;sharpen;7
4480;sharply;7
4481;sharpness;9
4482;Shaw;4
4483;she;3
4484;sheer;5
4485;sheet;5
4486;sheila;6
4487;shelf;5
4488;shelter;7
4489;shelves;7
4490;shift;5
4491;shim;4
4492;shin;4
4493;ship;4
4494;shipment;8
4495;shipping;8
4496;shoal;5
4497;shoe;4
4498;shopper;7
4499;shopping;8
4500;shore;5
4501;short;5
4502;shortage;8
4503;shorten;7
4504;shortly;7
4505;shortness;9
4506;should;6
4507;show;4
4508;showing;7
4509;shown;5
4510;shun;4
4511;shut;4
4512;shuttle;7
4513;sick;4
4514;side;4
4515;siege;5
4516;sierra;6
4517;sight;5
4518;sightly;7
4519;sign;4
4520;signal;6
4521;signature;9
4522;signed;6
4523;significance;12
4524;significant;11
4525;significantly;13
4526;signify;7
4527;silo;4
4528;silva;5
4529;silver;6
4530;similar;7
4531;simoleon;8
4532;simoniac;8
4533;simple;6
4534;simplify;8
4535;simply;6
4536;simulation;10
4537;simultaneous;12
4538;simultaneously;14
4539;sin;3
4540;since;5
4541;sincere;7
4542;sing;4
4543;Singapore;9
4544;singer;6
4545;single;6
4546;sink;4
4547;sinner;6
4548;sit;3
4549;site;4
4550;situate;7
4551;situated;8
4552;situation;9
4553;six;3
4554;sixteen;7
4555;sixty;5
4556;size;4
4557;skater;6
4558;sketch;6
4559;skier;5
4560;skill;5
4561;skilled;7
4562;skillful;8
4563;skillfully;10
4564;skin;4
4565;sky;3
4566;skyscraper;10
4567;sleep;5
4568;slice;5
4569;slide;5
4570;slight;6
4571;slighting;9
4572;slightly;8
4573;slightness;10
4574;slogan;6
4575;slope;5
4576;slow;4
4577;slowdown;8
4578;slowly;6
4579;small;5
4580;smart;5
4581;smith;5
4582;smithsonite;11
4583;smooth;6
4584;smoothly;8
4585;snow;4
4586;snowstorm;9
4587;so;2
4588;soap;4
4589;soapy;5
4590;soccer;6
4591;social;6
4592;society;7
4593;sofa;4
4594;soft;4
4595;softly;6
4596;software;8
4597;soil;4
4598;solar;5
4599;sold;4
4600;solely;6
4601;solicit;7
4602;solicitation;12
4603;solid;5
4604;solution;8
4605;solvability;11
4606;some;4
4607;someone;7
4608;somersault;10
4609;something;9
4610;sometime;8
4611;sometimes;9
4612;somewhere;9
4613;son;3
4614;song;4
4615;songwriter;10
4616;soojee;6
4617;soon;4
4618;sooner;6
4619;sophisticated;13
4620;sori;4
4621;sort;4
4622;sorting;7
4623;sound;5
4624;soup;4
4625;source;6
4626;south;5
4627;southeast;9
4628;southern;8
4629;spa;3
4630;space;5
4631;spacing;7
4632;spacious;8
4633;spaciously;10
4634;Spanish;7
4635;spare;5
4636;sparingly;9
4637;sparsely;8
4638;speak;5
4639;speaker;7
4640;speaking;8
4641;special;7
4642;specialist;10
4643;specialization;14
4644;specialize;10
4645;specialized;11
4646;specially;9
4647;specialty;9
4648;specific;8
4649;specifically;12
4650;specification;13
4651;specificity;11
4652;specify;7
4653;specimen;8
4654;spectator;9
4655;speculation;11
4656;speech;6
4657;speed;5
4658;speedy;6
4659;spend;5
4660;spender;7
4661;spending;8
4662;spent;5
4663;spice;5
4664;spin;4
4665;spite;5
4666;spoil;5
4667;spoke;5
4668;spoken;6
4669;sponsor;7
4670;spontaneous;11
4671;sporting;8
4672;sports;6
4673;spot;4
4674;spread;6
4675;spring;6
4676;Springfield;11
4677;spruce;6
4678;square;6
4679;stability;9
4680;stabilize;9
4681;stabilizer;10
4682;stable;6
4683;stacking;8
4684;stadium;7
4685;staff;5
4686;stage;5
4687;stain;5
4688;staircase;9
4689;stairway;8
4690;stalactic;9
4691;stance;6
4692;stand;5
4693;standard;8
4694;standardize;11
4695;standing;8
4696;staple;6
4697;stapler;7
4698;star;4
4699;start;5
4700;starting;8
4701;state;5
4702;stated;6
4703;statement;9
4704;station;7
4705;stationary;10
4706;stationer;9
4707;stationery;10
4708;statistical;11
4709;statistically;13
4710;statistician;12
4711;statistics;10
4712;status;6
4713;stay;4
4714;ste;3
4715;steadily;8
4716;steady;6
4717;steakhouse;10
4718;steal;5
4719;steel;5
4720;steep;5
4721;step;4
4722;stephanotis;11
4723;stereo;6
4724;stevedore;9
4725;still;5
4726;stimulate;9
4727;stipulate;9
4728;stock;5
4729;stockholder;11
4730;Stockholm;9
4731;stop;4
4732;stopping;8
4733;storage;7
4734;store;5
4735;story;5
4736;stove;5
4737;straight;8
4738;strain;6
4739;strategic;9
4740;strategically;13
4741;strategize;10
4742;strategy;8
4743;streamline;10
4744;street;6
4745;strength;8
4746;strengthen;10
4747;strenuously;11
4748;stress;6
4749;stressful;9
4750;stretch;7
4751;strict;6
4752;strictly;8
4753;strictness;10
4754;stride;6
4755;stringent;9
4756;strive;6
4757;strong arm;10
4758;strongly;8
4759;structure;9
4760;struggling;10
4761;student;7
4762;studio;6
4763;study;5
4764;style;5
4765;stylish;7
4766;subject;7
4767;subjective;10
4768;submission;10
4769;submissive;10
4770;submit;6
4771;subscribe;9
4772;subscriber;10
4773;subscription;12
4774;subsequence;11
4775;subsequent;10
4776;subsequently;12
4777;subsidiary;10
4778;substance;9
4779;substantial;11
4780;substantially;13
4781;substantiate;12
4782;substitute;10
4783;substitution;12
4784;suburb;6
4785;suburban;8
4786;subway;6
4787;succeed;7
4788;succeeding;10
4789;success;7
4790;successful;10
4791;successfully;12
4792;succession;10
4793;successive;10
4794;successor;9
4795;such;4
4796;sudden;6
4797;suddenly;8
4798;suffer;6
4799;suffering;9
4800;sufficient;10
4801;sugar;5
4802;suggest;7
4803;suggestion;10
4804;suggestive;10
4805;suit;4
4806;suitability;11
4807;suitable;8
4808;suitcase;8
4809;suite;5
4810;suited;6
4811;suiting;7
4812;summarization;13
4813;summarize;9
4814;summary;7
4815;summer;6
4816;summit;6
4817;sun;3
4818;Sunday;6
4819;sung;4
4820;sunny;5
4821;sunshine;8
4822;super;5
4823;superb;6
4824;superintendent;14
4825;superior;8
4826;supermarket;11
4827;superstore;10
4828;supervise;9
4829;supervision;11
4830;supervisor;10
4831;supplement;10
4832;supplier;8
4833;supply;6
4834;support;7
4835;supporter;9
4836;supporting;10
4837;supposed;8
4838;surcharge;9
4839;sure;4
4840;surely;6
4841;surface;7
4842;surge;5
4843;surpassing;10
4844;surplus;7
4845;surprised;9
4846;surprising;10
4847;surprisingly;12
4848;surrounding;11
4849;survey;6
4850;surveying;9
4851;survive;7
4852;suspension;10
4853;sustain;7
4854;sutra;5
4855;swabber;7
4856;Swift;5
4857;swift;5
4858;swimmer;7
4859;swimming;8
4860;switch;6
4861;Sydney;6
4862;symbol;6
4863;sympathetically;15
4864;sympathize;10
4865;sympathy;8
4866;symphony;8
4867;symposium;9
4868;symptom;7
4869;symptomatic;11
4870;synthetical;11
4871;system;6
4872;systematically;14
4873;table;5
4874;tactful;7
4875;tactics;7
4876;tag;3
4877;Tagore;6
4878;tail;4
4879;tailor;6
4880;Taipeh;6
4881;take;4
4882;taken;5
4883;takeoff;7
4884;taking;6
4885;tala;4
4886;talented;8
4887;talk;4
4888;talking;7
4889;tall;4
4890;tamable;7
4891;tamp;4
4892;tan;3
4893;tang;4
4894;tank;4
4895;target;6
4896;Targum;6
4897;tariff;6
4898;task;4
4899;taste;5
4900;taught;6
4901;tax;3
4902;taxation;8
4903;taxeme;6
4904;taxis;5
4905;tea;3
4906;teacher;7
4907;teaching;8
4908;team;4
4909;teamwork;8
4910;tech;4
4911;technical;9
4912;technicality;12
4913;technician;10
4914;technique;9
4915;technologic;11
4916;technological;13
4917;teenage;7
4918;telecom;7
4919;telecommunication;17
4920;telecommute;11
4921;teleconference;14
4922;telephone;9
4923;televise;8
4924;television;10
4925;tell;4
4926;temperately;11
4927;temperature;11
4928;template;8
4929;templet;7
4930;temporarily;11
4931;ten;3
4932;tenant;6
4933;tend;4
4934;tender;6
4935;tenebrae;8
4936;tennis;6
4937;Tennyson;8
4938;tensely;7
4939;tentative;9
4940;tentatively;11
4941;tenth;5
4942;term;4
4943;terminal;8
4944;terminate;9
4945;termination;11
4946;terminological;14
